common_name,N,time,Index,audio_index
Wood Thrush,0.03541411233718926,post,1.5460355,0.3439384368000919
Yellow Warbler,0.15103861257707413,post,12.730335,0.04700733141866162
Yellow-bellied Flycatcher,0.002363310055617748,post,0.0115265,0.10845656535632012
Yellow-bellied Sapsucker,0.02100325177248254,post,0.9097759999999999,0.0237653916914151
Yellow-billed Cuckoo,0.0067523144446221366,post,0.6605535,0.0843160478569099
Yellow-breasted Chat,0.001261616646232031,post,0.0380015,0.1355189277304836
Yellow-headed Blackbird,0.009222239991470762,post,1.2809949999999999,0.0154938761623951
Yellow-rumped Warbler,0.07859338628569398,post,0.056581,0.01995444500395279
Yellow-throated Vireo,0.031131723439415747,post,2.2891215000000003,0.1627502852993049
Yellow-throated Warbler,0.0024521562983101444,post,0.1554655,0.05883892734570414
