common_name,N,time,Index,audio_index
Evening Grosbeak,4.373171467680076e-5,pre,0.00269025,0.07579494619755774
Field Sparrow,0.08027612204646932,pre,3.2147425,0.07353012515765985
Fish Crow,3.892122606235268e-4,pre,0.0807907742978074,0.19830354438049075
Forster's Tern,0.011755084905124046,pre,0.20547725,0.00799364687934295
Fox Sparrow,0.020280582681366354,pre,0.024274801639300216,0.07231456214338874
Franklin's Gull,0.002188772319573878,pre,0.56570425,0.00764896011371905
Gadwall,0.03230243104601888,pre,0.0115145,0.00684674796203836
Glossy Ibis,3.4548054594672604e-4,pre,0.24917204592799044,0.00180068597560975
Golden Eagle,3.061220027376053e-4,pre,0.004491269718263187,0.00162873081151512
Golden-crowned Kinglet,0.027113663099616474,pre,0.021225057923612768,0.05911847715126404
Golden-winged Warbler,0.0072638378078166066,pre,0.11006874999999999,0.05503916449086162
Grasshopper Sparrow,0.00974342602999121,pre,0.35349925,0.10041592394533572
Gray Catbird,0.21322272124967748,pre,11.50185725,0.07969093869875381
Gray Partridge,3.498537174144061e-5,pre,0.00462275,0.01772918667356135
Great Black-backed Gull,0.00401894457879799,pre,0.0109968599992477,0.0039977548425526
Great Blue Heron,0.1397862393786598,pre,1.60215225,0.00428259855780489
Great Crested Flycatcher,0.08392553363624834,pre,4.30307725,0.07568548007161029
Great Egret,0.05260925275619132,pre,0.5648485,0.00253736949911759
Great Horned Owl,0.010027682175390415,pre,0.062866,0.08264042320371906
Great-tailed Grackle,2.1865857338400383e-6,pre,0.3810634560532486,0.03083975828297562
Greater Prairie-Chicken,7.018940205626523e-4,pre,0.056743,0.03382045929018789
Green Heron,0.043882589092435725,pre,0.6212105,0.0124631778890266
Green-winged Teal,0.02525506522585244,pre,0.0186825,0.00876116218423201
Hairy Woodpecker,0.11978772625695881,pre,0.74070925,0.05439063816223846
Henslow's Sparrow,0.008549550219314549,pre,0.0814965,0.15892846417202233
Hermit Thrush,0.02284544774716072,pre,0.112445,0.05974468593978893
Hooded Merganser,0.04996567060397871,pre,0.10184575,0.00198679800577471
Hooded Oriole,6.559757201520114e-6,pre,0.013354763831147778,0.01870007598643364
Hooded Warbler,0.006933663362006761,pre,0.045552999999999996,0.1701926782273603
Horned Grebe,0.018634083623784804,pre,9.488249753263106e-4,0.00127971273314169
Horned Lark,0.03556044378944054,pre,22.570476499999998,0.02264318074868284
House Finch,0.20309008295906275,pre,8.707846499999999,0.03027182189694652
House Sparrow,0.2539435073709805,pre,90.85822425,0.03764395243659849
Indigo Bunting,0.10812447795265605,pre,11.59424,0.07250272685690158
Kentucky Warbler,6.516025486843314e-4,pre,0.027504137672559097,0.2119416801666281
Killdeer,0.17558064784162122,pre,13.30817725,0.02504885649395236
King Rail,1.9241954457792335e-4,pre,0.001519560003009205,0.19828997635073675
Lark Bunting,2.1865857338400383e-6,pre,2.0221652566622543,0.01618680571299025
Lark Sparrow,0.002700433381292447,pre,0.06856875,0.02048596811201977
Laughing Gull,3.7609274622048657e-4,pre,9.145454573147504,0.00790836961946887
Lazuli Bunting,7.215732921672126e-5,pre,0.04504765361722555,0.05421187462326703
LeConte's Sparrow,2.6457687379464464e-4,pre,0.029728,0.04453340005003753
Least Bittern,0.0023636991782810812,pre,0.012722250000000001,0.09069493521790342
Least Flycatcher,0.030102725797775804,pre,0.7150215,0.08416867429283825
Lesser Scaup,0.04421932329544709,pre,0.0215115,4.424160573743771e-4
Lincoln's Sparrow,0.008197509916166303,pre,0.00503575,0.02683123854525871
Little Blue Heron,4.810488614448084e-5,pre,0.025531475093634633,0.0016410831148558
Loggerhead Shrike,5.007281330493687e-4,pre,0.00385425,0.01578694768658926
Long-billed Curlew,2.1865857338400383e-6,pre,0.052729285841511625,0.00956590060891769
Louisiana Waterthrush,0.0031771090712695753,pre,0.00917475,0.1735109755225588
Magnolia Warbler,0.021986119553761584,pre,0.01472675,0.04209924665492298
Mallard,0.3545330108848238,pre,7.7305085,0.00672852514450048
Marbled Godwit,6.669086488212116e-4,pre,0.03546518704644744,0.00549332473742176
Marsh Wren,0.023252152693654965,pre,1.0906445,0.1501075338894682
Merlin,0.004106408008151592,pre,0.0099385,0.00984004714650538
Mississippi Kite,1.421280726996025e-4,pre,0.023580092538783813,0.00969395068807339
Mountain Bluebird,4.373171467680076e-5,pre,0.06399109192189681,0.00503164602586467
Mourning Dove,0.38784564453987674,pre,37.65037275,0.01274254009740039
Mourning Warbler,0.006365151071208351,pre,0.31853625,0.22028725314183123
Mute Swan,0.049924125475035754,pre,0.58015525,0.00425654946431726
Nashville Warbler,0.032897182365623376,pre,0.14312124999999998,0.05872060470324748
Nelson's Sparrow,1.093292866920019e-5,pre,0.0022152146408567636,0.03140780002148766
Northern Bobwhite,5.357135047908094e-4,pre,0.02823575,0.1966118260302981
Northern Cardinal,0.4863906903925796,pre,14.89251675,0.05562262406246789
Northern Flicker,0.1684020868774244,pre,2.4612795,0.03248474629304501
Northern Harrier,0.016941666265792615,pre,0.19032,0.00308366004080977
Northern Mockingbird,0.002125361333292517,pre,0.16625575,0.03585991301196085
Northern Parula,0.01372082547984624,pre,0.027494499999999998,0.06651860165506121
Northern Pintail,0.009518207699405685,pre,0.0081995,0.00266528163142572
Northern Rough-winged Swallow,0.05619525335968898,pre,1.9237185,0.0155854487596731
Northern Shoveler,0.04601451018292976,pre,0.02018975,0.00209488601355514
Northern Waterthrush,0.018605658009244883,pre,0.062416,0.14192620297777458
Olive-sided Flycatcher,0.00401894457879799,pre,0.0133095,0.04435207671710567
Orange-crowned Warbler,0.007705528126052294,pre,0.02815090150943869,0.03533635676492819
Orchard Oriole,0.019674898433092662,pre,0.35589875,0.04871554226597115
Osprey,0.029488295206566754,pre,0.11895025000000001,0.00851742844105976
Ovenbird,0.04077982393611671,pre,2.6135225,0.16176342714703923
Painted Bunting,4.373171467680077e-6,pre,0.22244008077350896,0.02124004927975739
Palm Warbler,0.04185343753143217,pre,0.002265175963975518,0.01435194788448924
Peregrine Falcon,0.0057179216939917,pre,0.006121,0.00699219264224884
Philadelphia Vireo,0.0027419785102354077,pre,0.003050754462489723,0.02050541909482054
Pied-billed Grebe,0.056951812023597635,pre,0.16271175,0.00681801233634107
Pileated Woodpecker,0.0574306742993086,pre,0.813493,0.04244650499286733
Pine Grosbeak,4.373171467680076e-5,pre,0.0020651730819453078,0.03324573171852314
Pine Siskin,0.02989718673879484,pre,0.017736500000000002,0.03943253632158446
Pine Warbler,0.016233212488028444,pre,0.45331,0.05248244527054935
Prairie Falcon,4.373171467680077e-6,pre,0.0021792353151694377,0.00240175576628431
Prairie Warbler,0.001373175840851544,pre,0.0034195,0.04845643841292862
Prothonotary Warbler,0.00630829984212851,pre,0.039246,0.05103027780158429
Purple Finch,0.013086715617032629,pre,0.0668835,0.04275964326988073
Purple Martin,0.02519165423957108,pre,1.48167,0.03718392462263244
Red Crossbill,5.072878902508889e-4,pre,0.007208,0.35198578715112616
Red-bellied Woodpecker,0.27841140173265055,pre,4.200588,0.03296822001857973
Red-breasted Merganser,0.03324922266877162,pre,4.960701832569987e-4,5.586838584471529e-4
Red-breasted Nuthatch,0.035269627886839815,pre,0.2634415,0.05415821840910233
Red-eyed Vireo,0.09565875268403398,pre,7.62209875,0.13198029983222384
Red-headed Woodpecker,0.02581701775944933,pre,0.54518675,0.0260037802852397
Red-necked Grebe,0.0018454783593609921,pre,0.02015575,0.0036267774404857
Red-shouldered Hawk,0.008370250189139667,pre,0.07376725,0.02893985125648677
Red-tailed Hawk,0.10538905919962216,pre,1.2891542500000002,0.00617140062134349
Red-winged Blackbird,0.5585830049810423,pre,213.11154224999999,0.03924195576205357
Redhead,0.0355145254890299,pre,0.101313,0.00117422712370717
Ring-billed Gull,0.1412556249918003,pre,10.337113,0.00681117015982962
Ring-necked Duck,0.05335925166289845,pre,0.10673575,0.00187665178670575
Ring-necked Pheasant,0.0230247477773356,pre,12.32418625,0.02297506912753186
Rock Pigeon,0.06639130263658508,pre,61.73894275,0.00661650807700818
Rose-breasted Grosbeak,0.12109093135432747,pre,6.473616,0.04822962906181839
Roseate Spoonbill,1.3338172976424232e-4,pre,0.04688037123701609,7.211087293669061e-4
Ruby-crowned Kinglet,0.056919013237590035,pre,0.06086581933629119,0.03300124192339467
Ruby-throated Hummingbird,0.07965950486952643,pre,0.40161199999999997,0.00756853635009332
Ruddy Duck,0.02640958249331998,pre,0.02899575,0.0013378379522612
Ruffed Grouse,0.0030743395417790935,pre,0.06601699999999999,0.02673464718763277
Rufous Hummingbird,1.093292866920019e-5,pre,0.007049241641664592,0.01189605747246497
Rusty Blackbird,0.009837449216546331,pre,6.49975403331978e-4,0.04170250256969646
Sandhill Crane,0.1566776141725741,pre,15.8577685,0.02052362354585225
Savannah Sparrow,0.042778363296846506,pre,9.032828,0.03642121217589
Say's Phoebe,1.1370245815968198e-4,pre,0.02913853698832321,0.01372255761399984
Scarlet Tanager,0.03601525362207927,pre,1.0457935,0.06421782686873877
Scissor-tailed Flycatcher,3.279878600760057e-5,pre,0.23962418384988365,0.00625796542596647
Sedge Wren,0.01878277145368593,pre,2.85304475,0.19474462518484817
Sharp-shinned Hawk,0.005584539964227458,pre,0.01565075,0.00844466435757875
Sharp-tailed Grouse,1.7492685870720307e-5,pre,0.020149177727942797,0.01979947763080293
Short-eared Owl,6.756549917565718e-4,pre,0.0031644999999999998,0.00733389323270916
Snowy Egret,4.416903182356877e-4,pre,0.035336284224422206,0.00176703780628269
Snowy Plover,9.620977228896168e-5,pre,0.050360970230723626,0.00248166326586885
Song Sparrow,0.4278229915116742,pre,46.77964525,0.04787207476179113
Sora,0.02354296859625569,pre,0.24068699999999998,0.06980392156862746
Spotted Sandpiper,0.04069454709249695,pre,0.104819,0.01287676789662968
Spotted Towhee,1.093292866920019e-5,pre,0.1545244763832939,0.07785426341969401
Summer Tanager,0.001255100211224182,pre,0.07363842017994329,0.0512812408638005
Swainson's Hawk,9.183660082128161e-5,pre,0.024517853640511064,0.00727415851543025
Swainson's Thrush,0.025351274998141403,pre,0.00827475,0.18071761096435637
Swallow-tailed Kite,2.4052443072240418e-4,pre,0.009260070945588918,0.00687592770453156
Swamp Sparrow,0.06077177730061618,pre,1.92517375,0.05009222571389534
Tennessee Warbler,0.02286294043303144,pre,0.004587056997207529,0.06160983329358972
Townsend's Solitaire,8.090367215208141e-5,pre,0.01122074585007353,0.04107395195478097
Tree Swallow,0.21318336270646837,pre,10.80769575,0.01217405746553728
Tufted Titmouse,0.13654353273537503,pre,1.80353225,0.09656906103067828
Turkey Vulture,0.16067250630829985,pre,3.21053925,3.9224349754960527e-4
Upland Sandpiper,0.002000725946463635,pre,0.064199,0.08217288070333055
Varied Thrush,2.120988161824837e-4,pre,0.03405645597371961,0.03885559065812395
Veery,0.024793695636012192,pre,1.513815,0.21767444163819144
Vermilion Flycatcher,1.661805157718429e-4,pre,0.01576648177908495,0.00412253161585634
Vesper Sparrow,0.013489047392059195,pre,5.3003345,0.04100730371272063
Virginia Rail,0.008833806364713754,pre,0.021705500000000003,0.18681039069186464
Warbling Vireo,0.08915584671159371,pre,8.27644675,0.1130823312964058
Western Cattle-Egret,6.472293772166513e-4,pre,0.5902571728730921,0.00246262372698241
Western Grebe,5.510196049276896e-4,pre,0.024822099296240106,0.00758681062153487
Western Kingbird,2.3396467352088408e-4,pre,0.00545725,0.01415547024952015
Western Tanager,2.8862931686688504e-4,pre,0.17329558779230037,0.03068900573717844
White-breasted Nuthatch,0.2837838428806955,pre,4.1518749999999995,0.03932415006568085
White-crowned Sparrow,0.031373132109136864,pre,0.09040373716457664,0.02774319614834512
White-eyed Vireo,0.0015852746570340277,pre,0.014187,0.18229073891146988
White-faced Ibis,7.128269492318525e-4,pre,8.716057406072146,0.00346278651118525
White-tailed Kite,3.323610315436858e-4,pre,8.577327783021993e-4,0.00557992052216525
White-throated Sparrow,0.0625035532018175,pre,0.0825025,0.05287933691139813
White-winged Crossbill,5.685122907984099e-5,pre,0.00135190645277429,0.06474604041507373
White-winged Dove,6.997074348288123e-5,pre,0.39690943904586706,0.02104274633925776
Wild Turkey,0.06711506251448614,pre,4.316579,0.01357724223100088
Willet,0.002053204004075796,pre,0.02171042288536183,0.00981174329904122
Willow Flycatcher,0.02512605666755588,pre,2.45576425,0.11422187849102004
Wilson's Phalarope,0.003150870042463495,pre,0.00613,0.00170052454641777
Wilson's Snipe,0.012863683872180945,pre,0.29546574999999997,0.01938294198005
Wilson's Warbler,0.010790800596500588,pre,0.025070992979238274,0.05850829702011532
Winter Wren,0.007738326912059895,pre,0.03834225,0.2165603785229377
Wood Duck,0.14898739214665868,pre,2.1442055,0.00806292863835717
Wood Thrush,0.035698198690672464,pre,1.3238465000000001,0.3439384368000919
Worm-eating Warbler,7.303196351025727e-4,pre,0.0073228279777247185,0.11926390892432454
Yellow Warbler,0.1635587994769687,pre,12.0004235,0.04700733141866162
Yellow-bellied Flycatcher,0.0026698211810186868,pre,0.0132345,0.10845656535632012
Yellow-bellied Sapsucker,0.027749959548163925,pre,0.7492894999999999,0.0237653916914151
Yellow-billed Cuckoo,0.012249253280971893,pre,0.40905275,0.0843160478569099
Yellow-breasted Chat,0.0012244880109504213,pre,0.03675625,0.1355189277304836
Yellow-crowned Night Heron,1.7492685870720305e-4,pre,0.004297891031673673,0.00474784276126558
Yellow-headed Blackbird,0.008685118534812632,pre,1.5576587499999999,0.0154938761623951
Yellow-rumped Warbler,0.0929014680736617,pre,0.055170250000000004,0.01995444500395279
Yellow-throated Vireo,0.04129367158356912,pre,2.2153155,0.1627502852993049
Yellow-throated Warbler,0.0021909589053077183,pre,0.16507125,0.05883892734570414
Acadian Flycatcher,0.012055737131337141,post,0.23967149999999998,0.300500252064994
Alder Flycatcher,0.007243438974339038,post,2.3462935,0.31918050835287926
American Avocet,0.0012731902510003637,post,0.022057038394947402,0.00470369273719385
American Bittern,0.0032169921609245832,post,0.060274999999999995,0.03435083697880514
American Black Duck,0.005467637086629697,post,0.003817,0.00256833322956229
American Coot,0.03687114537139112,post,0.027818500000000003,0.00656175011759942
American Crow,0.3991680527825524,post,46.9559495,0.07789828800842638
American Goldfinch,0.44216217417020487,post,17.489413,0.02886895642793884
American Goshawk,2.499173884188282e-5,post,0.001996,0.04369488031153362
American Kestrel,0.02222459798011213,post,0.661344,0.00577887277019829
American Redstart,0.09266797919576585,post,3.1122965000000002,0.06945654933878682
American Robin,0.6441356884807522,post,75.607186,0.03944734886772119
American White Pelican,0.03697527761656563,post,63.0836865,2.1537931373996947e-4
American Wigeon,0.0193158372649041,post,0.009414258740038725,0.00579583613163196
American Woodcock,0.006408992583007284,post,0.014586,0.546774577481552
Bald Eagle,0.08396946564885496,post,0.467383,0.00349845631912565
Baltimore Oriole,0.18086382556877031,post,6.763244,0.02794049679159904
Bank Swallow,0.019139506663075262,post,10.180913499999999,0.01326770377572516
Barn Swallow,0.17932822205993018,post,24.795561,0.01587309593463129
Barred Owl,0.013170646369672247,post,0.101214,0.08437066382448168
Barrow's Goldeneye,7.497521652564846e-5,post,0.00186743622903632,0.00132199443578461
Bay-breasted Warbler,0.009278877260016827,post,0.002546788499105299,0.0332968377664713
Bell's Vireo,0.0015050580502556099,post,0.026938,0.2392064324418808
Belted Kingfisher,0.06647247159966567,post,0.2727885,0.01770883344646237
Black Tern,0.009403835954226242,post,0.1508405,0.00838728194661479
Black Vulture,1.1107439485281254e-5,post,0.143240537121588,0.00221292486428546
Black-and-white Warbler,0.0292264501456463,post,0.268075,0.04071707647591487
Black-bellied Whistling-Duck,4.581818787678517e-4,post,0.220890660266852,0.01623755993392159
Black-billed Cuckoo,0.005891108217006045,post,0.415582,0.1639654716814939
Black-billed Magpie,5.6925627362066425e-5,post,0.14429392004972352,0.03146874245715665
Black-capped Chickadee,0.4492348362624577,post,6.024968,0.0644706895491173
Black-crowned Night Heron,0.005632860248973256,post,0.0278215,0.00907334960053173
Black-necked Stilt,0.002994843371218958,post,0.0475045997675031,0.01279310663341382
Black-throated Blue Warbler,0.003443306240437189,post,0.009444000000000001,0.06076629317218515
Black-throated Green Warbler,0.017644167622369273,post,0.115585,0.04142854278208907
Blackburnian Warbler,0.014918679658668384,post,0.0327635,0.04338468647025206
Blackpoll Warbler,0.01335808441098637,post,8.698182669487199e-4,0.03874624103631737
Blue Grosbeak,0.0014398018432795825,post,0.042443499999999995,0.05538389909421823
Blue Jay,0.4341176111229899,post,10.150126499999999,0.084809997579587
Blue-gray Gnatcatcher,0.07227472030078946,post,0.485463,0.04130934950847103
Blue-headed Vireo,0.009559340107020179,post,0.057899,0.07997858819331018
Blue-winged Teal,0.07074467051169196,post,0.1235175,0.00367188073731365
Blue-winged Warbler,0.01976568856405799,post,0.408215,0.08253098432858752
Bobolink,0.01674863031386847,post,4.6504005,0.05381882552521912
Brewer's Blackbird,0.0029712400623127357,post,0.41971749999999997,0.01722704681724119
Broad-winged Hawk,0.012284828070721067,post,0.046431,0.02667276678485645
Brown Creeper,0.025615143882994233,post,0.0195365,0.05173064695596884
Brown Thrasher,0.041652898069804704,post,2.1937055,0.06200961547368713
Brown-headed Cowbird,0.23262449357018097,post,17.557875000000003,0.0285454039039152
Bufflehead,0.06097845434425843,post,0.003516964142098956,0.0014183595980896
California Gull,3.609917832716408e-5,post,0.23371155959210943,0.00525431604532294
Canada Goose,0.38182795131609276,post,262.2234565,0.01555045537537116
Canada Warbler,0.007568331579283515,post,0.0138265,0.12696304028087488
Canvasback,0.012047406551723181,post,0.012506394046073076,8.574194440602959e-4
Cape May Warbler,0.00734895964944921,post,0.0028295,0.02816432580373737
Carolina Chickadee,1.4439671330865631e-4,post,0.237656,0.08495373665480427
Carolina Wren,0.04934618834329763,post,0.231759,0.17330704542711142
Caspian Tern,0.013134547191345084,post,0.0207205,0.01003739575346966
Cedar Waxwing,0.12955717415632054,post,7.841291,0.01474185601819152
Cerulean Warbler,0.006004959471730178,post,0.046509499999999995,0.16573255446795074
Chestnut-sided Warbler,0.02504588760937357,post,0.55633,0.05891511552472678
Chimney Swift,0.07215948061612967,post,3.0421715000000003,0.06495669553630913
Chipping Sparrow,0.1588835912573344,post,20.1375155,0.04764761422855623
Chukar,4.859504774810549e-5,post,0.03413513663474163,0.02970775299895338
Cinnamon Teal,2.679669775824103e-4,post,0.00891622140440311,0.00145075715706864
Clark's Grebe,2.638016877754298e-4,post,0.025708475334729267,0.00549793827314757
Clay-colored Sparrow,0.017169324584373497,post,0.917531,0.03715272069702449
Cliff Swallow,0.02612608609931717,post,101.02237600000001,0.02206411971365153
Common Gallinule,0.0050983147237440955,post,0.004481000000000001,0.01568590542967616
Common Goldeneye,0.020529325028671077,post,9.33017112703681e-4,0.00291150686512797
Common Grackle,0.3125911157145277,post,36.8260255,0.02881170781859949
Common Loon,0.02770473093616277,post,0.217117,0.01023425739157339
Common Merganser,0.03363610362130296,post,0.0040165,0.0025780304522811
Common Nighthawk,0.007361455518870151,post,0.047060000000000005,0.0721923076923077
Common Raven,0.0070893232514807605,post,0.7133385,0.07738240792597793
Common Tern,0.0026977193649876845,post,0.004156375611110414,0.00956738074168072
Common Yellowthroat,0.17989886676348651,post,25.445565,0.06842491725664687
Connecticut Warbler,7.455868754495042e-4,post,0.001934,0.19939655172413792
Cooper's Hawk,0.03135074794720634,post,0.15374549999999998,0.01527581941644638
Dark-eyed Junco,0.116522593920343,post,0.0033615,0.02922327882408292
Dickcissel,0.012096001599471285,post,7.0832075,0.08495224218876478
Double-crested Cormorant,0.05697699926968585,post,1.8399675,0.00169349382360924
Downy Woodpecker,0.34199389646200284,post,2.233154,0.0232547684076834
Eared Grebe,6.359009105323518e-4,post,0.13549264120640458,0.00207419624895353
Eastern Bluebird,0.11506890777770681,post,2.620431,0.01300868134254162
Eastern Kingbird,0.11332226291864633,post,3.35403,0.01420260732581649
Eastern Phoebe,0.08004159736087238,post,1.4122469999999998,0.02561709649863471
Eastern Screech-Owl,0.0025283309128371454,post,0.008409,0.12664991235665565
Eastern Towhee,0.07725779533987376,post,1.5722105,0.12200173129814489
Eastern Whip-poor-will,7.219835665432815e-4,post,0.0214175,1.3761737089201878
Eastern Wood-Pewee,0.13233681088751217,post,5.3738195,0.07017317136210907
Eurasian Collared-Dove,0.0038667773708135366,post,0.45839700000000005,0.02457374012324675
Eurasian Tree Sparrow,3.818182323065431e-4,post,0.05648429172379081,0.02944026389032058
European Starling,0.24170621377933404,post,108.61148299999999,0.0212382047829571
Evening Grosbeak,1.6800002221487896e-4,post,0.002312,0.07579494619755774
